Nome_Org;Website
VENEZOLANA INTERNACIONAL DE AVIACION;https://en.wikipedia.org/wiki/Viasa
PORTUGAL TELECOM, SA;https://www.telecom.pt/pt-pt/a-pt/Paginas/historia.aspx
FÁBRICA PORTUGAL, SA;https://codigopostal.ciberforma.pt/dir/0/fabrica-portugal-s-a/
BANCO PORTUGUÊS DO ATLÂNTICO;https://pt.wikipedia.org/wiki/Banco_Portugu%C3%AAs_do_Atl%C3%A2ntico
BRISTOL MYERS SQUIBB FARMACÊUTICA PORTUGUESA, SA;https://www.bms.com/pt/about-us.html
ASSOCIAÇAO DE EMPRESAS DE CONSTRUÇÃO E OBRAS PÚBLICAS E SERVIÇOS;http://www.aecops.pt/
ASSOCIAÇÃO NACIONAL DA INDÚSTRIA DE ALIMENTAÇÃO INFANTIL E NUTRIÇÃO ENTÉRICA E PARENTÉRICA;http://www.anid.pt/
ESCOLA ALEMA DE LISBOA;https://dslissabon.com/?lang=pt-pt
ASSOCIAÇAO PORTUGUESA DE COLAS, ADESIVOS E SELANTES;https://www.aiccs.pt/
ASSOCIAÇAO PORTUGUESA DA QUIMICA PETROQUIMICA E REFINAÇAO;https://www.apquimica.pt/
ASSOCIAÇÃO DOS OPERADORES DO PORTO DE LISBOA;http://www.aopl.pt/
ASSOCIAÇAO DE VINHOS E ESPIRITUOSAS DE PORTUGAL;https://www.acibev.pt/
ASSOCIAÇÃO PORTUGUESA DE SEGURANÇA;https://www.apsei.org.pt/
FEDERAÇÃO PORTUGUESA DO TAXI;http://fptaxi.pt/
AGUAS DE CASCAIS, SA;https://www.aguasdecascais.pt/
SINDICATO NACIONAL DOS QUADROS E TECNICOS BANCARIOS;https://www.snqtb.pt/
PATACA DA SORTE - BINGOS E ANIMAÇAO UNIPESSOAL, LDA;https://www.jaaqui.pt/empresa/pataca-de-sorte-bingos-e-animacao-unip-lda/detalhe/268310
ASSOCIAÇAO EMPRESARIAL DE ESCOLAS DE CONDUÇAO E FORMAÇAO;https://empresite.jornaldenegocios.pt/CONDUFORMA-ASSOCIACAO-EMPRESARIAL-ESCOLAS-CONDUCAO-FORMACAO.html
INTER PARTNER ASSISTANCE, S.A.;https://www.ip-assistance.pt/
ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SECTOR PRIVADO DE EMPREGO;https://www.apesperh.pt/
ASSOCIAÇAO DE EMPRESAS DE GINÁSIOS E ACADEMIAS DE PORTUGAL;https://www.portugalactivo.pt/
ASSOCIAÇAO PORTUGUESA DE SEGURADORES;https://www.apseguradores.pt/pt/
ASSOCIAÇÃO NACIONAL DOS INDÚSTRIAIS DE RECAUCHUTAGEM DE PNEUS;http://www.apib.pt/pagina.asp?opcaop=1&idcat=269
ASSOCIAÇÃO PORTUGUESA DE IMPRENSA;https://www.apimprensa.pt/
ASSOCIAÇAO NACIONAL DAS EMPRESAS METALURGICAS E ELECTROMECANICAS;https://www.aneme.pt/site/
ASSOCIAÇÃO NACIONAL DE TERAPEUTAS MANIPULATIVOS;https://pt-br.facebook.com/carteiradeterapeuta/
ASSOCIAÇAO NACIONAL DE REVENDEDORES DE COMBUSTÍVEIS;https://pt.kompass.com/c/anarec-associacao-nacional-de-revendedores-de-combustiveis/pt026945/
LOGOPLASTE SANTA IRIA, FÁBRICA DE PLÁSTICOS, LDA;https://www.jaaqui.pt/empresa/logoplaste-santa-iria-lda/detalhe/40690
SOLVAY PORTUGAL - PRODUTOS QUÍMICOS, SA;https://www.solvay.pt/pt/index.html
HOSPITAL DE CASCAIS DR. JOSÉ DE ALMEIDA;https://www.hospitaldecascais.pt/
COMBOIOS DE PORTUGAL, EPE;https://www.cp.pt/passageiros/en
ASSOCIAÇAO DAS ADEGAS DE COOPERATIVAS DO CENTRO E SUL DE PORTUGAL;https://dre.pt/web/guest/pesquisa/-/search/602034/details/maximized?perPage=100&sort=whenSearchable&q=Portaria+n.%C2%BA%208-B%2F2007%2C%20de+3+de+janeiro+&sortOrder=ASC
UNIÃO DAS ASSOCIAÇÕES DE ESPECTÁCULOS E DIVERSÕES;https://www.jaaqui.pt/empresa/uniao-das-associacoes-de-espectaculos-e-diversoes/detalhe/344458
ASSOCIAÇAO NACIONAL DE ARMAZENISTAS E IMPORTADORES DE BANANAS;https://empresite.jornaldenegocios.pt/Actividade/BANANAS/
ASSOCIAÇAO PORTUGUESA DE EMPREITEIROS DE ACABAMENTOS DE INTERIORES;http://www.aecops.pt/index.php?id=61&sid=49
ASSOCIAÇAO DOS INDÚSTRIAIS DA CONSTRUÇÃO DE EDIFICIOS;http://www.aice.pt/
ASSOCIAÇÃO MÚSICA EDUCAÇÃO E CULTURA;http://www.e-cultura.pt/promotor/19
CONFEDERAÇÃO NACIONAL DA EDUCAÇÃO E FORMAÇÃO (CNEF);http://cnef.pt/
AVENTIS - PRODUTOS FARMACÊUTICOS, LDA;https://www.sanofi.pt/
ASSOCIAÇAO REGEONAL DOS UTENTES DE TERRENOS E ARMAZÉNS LICENCIADOS OU CONCESSIONADOS PELA ADMINISTRAÇÃO DO PORTO DE LISBOA;https://empresite.jornaldenegocios.pt/ARUP-ASSOCIACAO-REGIONAL-UTENTES-TERRENOS-ARMAZENS-LICENCIADOS-OU-CONCESSIONADOS-PELA-ADMINISTRACAO-PORTO-LISBOA.html
ASSOCIAÇAO PORTUGUESA DA INDÚSTRIA DE FOTOGRAMETRIA, CARTOGRAFIA E TOPOGRAFIA;https://empresite.jornaldenegocios.pt/ASSOCIACAO-PORTUGUESA-INDUSTRIA-FOTOGRAMETRIA-CARTOGRAFIA-TOPOGRAFIA.html
ASSOCIAÇAO PORTUGUESA DE MEDIADORES DE MERCADO DE CAPITAIS;https://www.asmip.pt/
ASSOCIAÇÃO AUTOMÓVEL DE PORTUGAL;https://www.acap.pt/
BANCO SANTANDER TOTTA, SA;https://www.santander.pt/
BANCO PORTUGUES DE NEGÓCIOS -CRÉDITO - INSTITUIÇÃO FINANCEIRA DE CRÉDITO, SA;https://pt.wikipedia.org/wiki/Banco_Portugu%C3%AAs_de_Neg%C3%B3cios
HOTEL TIVOLI, SA;https://www.tivolihotels.com/en
ASSOCIAÇAO DOS INDÚSTRIAIS DE LIMPEZA DE CHAMINÉS DO DISTRITO DE LISBOA;https://www.arquivofarmacias.pt/details?id=2698
ASSOCIAÇAO DE MICRO E PEQUENOS EMPRESARIOS DA REGIAO DE LISBOA E VALE DO TEJO;https://www.uacs.pt/
ASSOCIAÇAO PORTUGUESA DE CERÂMICA;https://www.apicer.pt/apicer/
ASSOCIAÇAO PORTUGUESA DOS INDÚSTRIAIS DE ENGENHARIA ENERGÉTICA;http://www.apiee.pt/
ASSOCIAÇAO NACIONAL DOS EMPRESÁRIOS DE LIMPEZA;http://apfs.pt/
INSTITUTO DO EMPREGO E FORMAÇÃO PROFISSIONAL, I.P. (IEFP);https://www.iefp.pt/
DISTRIBUIDORA DE LIVROS BERTRAND, LDA;https://www.bertrand.pt/
ASSOCIAÇAO PORTUGUESA DE PRODUTORES DE FLOCOS DE CEREAIS;http://www.ceereal.eu/our-members/national-associations/49-afloc-details
SOCIEDADE PORTUGUESA CAVAN, SA;http://www.cavan.pt/
CT BANCO DE PORTUGAL;https://www.bancoctt.pt/
ASSOCIAÇAO NACIONAL DOS INDÚSTRIAIS TRANSFORMADORES DE VIDRO;http://aitvpp.pt/
ASSOCIAÇAO PORTUGUESA DE BARBEARIAS, CABELEIREIROS E INSTITUTOS DE BELEZA;https://pt-pt.facebook.com/associacaodecabeleireiros.apbcib
ASSOCIAÇAO NACIONAL DE CARDIOLOGISTAS;https://spc.pt/
SOCIEDADE IMOBILIÁRIA OLÍVIA, SA;https://www.rigorbiz.pt/sociedade-imobiliaria-olivia-s-a
ASSOCIAÇAO DOS INDÚSTRIAIS REFINADORES E EXTRACTORES DE GIRASSOL;https://www.guianet.pt/en/associacao-dos-industriais-refinadores-e-extratores-de-girassol-336680
CT COMPANHIA PORTUGUESA DE RESSEGUROS, SA;https://www.fidelidade.pt/PT/a-fidelidade/QuemSomos/QuemSomos/Documents/SFCR_CPR_2018a.pdf
ASSOCIAÇÃO PORTUGUESA DOS INDÚSTRIAIS DE CARNES;https://www.apicarnes.pt/
ASSOCIAÇÃO NACIONAL DE ENTIDADES FORMADORAS;http://www.anef.pt/site/
SN SEIXAL , S.A.- SIDERURGIA NACIONAL;https://www.megasa.com/grupoMegasaMob.php?lang=PT
ASSOCIAÇAO NACIONAL DOS ARMAZENISTAS DE PAPEL;http://www.anipc.pt/
TETRA PAK PORTUGAL - SISTEMAS DE EMBALAGENS E TRATAMENTO PARA ALIMENTOS , SA;https://www.agroportal.pt/diretorio/tetra-pak-portugal-sistemas-de-embalagem-e-tratamento-para-alimentos-unipessoal-lda/
RADIO E TELEVISÃO DE PORTUGAL - MEIOS E PRODUÇÃO, SA;https://en.wikipedia.org/wiki/R%C3%A1dio_e_Televis%C3%A3o_de_Portugal
ASSOCIAÇAO DOS ESTUDANTES DO INSTITUTO SUPERIOR TECNICO;https://aeist.pt/
FERNANDES CONVERTING - TRANSFORMAÇAO DE PAPEL, SA;https://www.europages.pt/FERNANDES-CONVERTING-TRANSFORMACAO-DE-PAPEL-SA/PRT014110-00101.html
ASSOCIAÇAO PORTUGUESA DE TRANSPORTADORES RODOVIÁRIOS INTERNACIONAIS DE MERCADORIAS;https://antram.pt/
ASSOCIAÇAO PORTUGUESA DE PROPRIETÁRIOS DE ESTABELECIMENTOS DE ENSINO PARTICULAR;http://www.aeep.pt/a-aeep/quem-somos/3
INSTITUTO NACIONAL DA AVIAÇÃO CIVIL;https://www.anac.pt/
ASSOCIAÇAO NACIONAOL DOS COMERCIANTES DE EQUIPAMENTOS CIENTÍFICOS, S.A.ÚDE E IMAGEM;http://www.prociv.pt/bk/PROTECAOCIVIL/INSTRGESCONTR/OUTROSINSTGESTAO/PublishingImages/Paginas/default/Subven%C3%A7%C3%B5es_ANPC%202015.pdf
ASSOCIAÇAO PORTUGUESA DE CASINOS;https://www.cmjornal.pt/maissobre/associacao-portuguesa-de-casinos
ASSOCIAÇAO DAS TERMAS DE PORTUGAL;https://termasdeportugal.pt/
ASSOCIAÇAO DOS INDÚSTRIAIS DE PANIFICAÇÃO, PASTELARIA E SIMILARES DE LISBOA;http://aiplisboa.yolasite.com/
ASSOCIAÇAO DOS SHIPCHANDLERS DE PORTUGAL;http://apfn.pt/associados/sevenseas
FUNDAÇAO CENTRO CULTURAL DE BELEM;https://www.ccb.pt/en/
ASSOCIAÇAO DOS INDÚSTRIAIS DE CHOCOLATES E CONFEITARIA;https://www.jaaqui.pt/empresa/achoc-associacao-dos-industriais-de-chocolates-e-confeitaria/detalhe/434788
FEDERAÇÃO EMPRESARIAL PARA O PEQUENO COMÉRCIO E SERVIÇOS PORTUGUES;https://dre.pt/home/-/dre/126787068/details/maximized
ASSOCIAÇAO PARA O ENSINO E FORMAÇAO;https://pt-pt.facebook.com/www.inetese.pt/
FIMA OLA - PRODUTOS ALIMENTARES, SA;https://www.unilever-fima.com/
ASSOCIAÇÃO NACIONAL DE CENTROS DE INSPECÇÃO AUTOMÓVEL (ANCIA);https://ancia.pt/
ASSOCIAÇAO NACIONAL DO ESTETICISMO PROFISSIONAL, INSTITUTOS DE BELEZA E FORMAÇÃO PROFISSIONAL;https://www.cen.pt/
IUL- INSTITUO UNIVERSITARIO DE LISBOA;https://www.iscte-iul.pt/
OPERADOR FERROVIARIO E LOGISTICO DE MERCADORIAS,SA;http://www.imt-ip.pt/sites/IMTT/Portugues/TransportesFerroviarios/CaminhodeFerro/ContactosCaminhoFerro/Paginas/MEDWAY.aspx
BANCO BILBAO VIZCAYA ARGENTARIA (PORTUGAL) SA   BBVA - BANCO BILBAO VIZCAYA ARGENTARIA (PORTUGAL), SA;https://www.bbva.pt/institucional/grupo-bbva/contactos.html
INFRAESTRUTURAS DE PORTUGAL, SA;https://www.infraestruturasdeportugal.pt/
ASSOCIAÇAO NACIONAL DOS TRANSPORTADORES RODOVIÁRIOS EM AUTOMÓVEIS LIGEIROS;http://www.antral.pt/
ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DOS SECTORES TERMICO, ENERGETICO, ELECTRONICO E DO AMBIENTE;http://www.apirac.pt/
ASSOCIAÇAO COMERCIAL E EMPRESARIAL DOS CONCELHOS DE OEIRAS E AMADORA;https://www.acecoa.pt/
FRAUENTHAL AUTOMOTIVE AZAMBUJA UNIPESSOAL, LDA;https://www.rigorbiz.pt/frauenthal-automotive-azambuja-s-a
ASSOCIAÇAO PORTUGUESA DOS MÉDICOS CARDIOLOGISTAS;https://www.apic.pt/
BRITISH COUNCIL;https://www.britishcouncil.pt/en
ASSOCIAÇAO PORTUGUESA DOS INDÚSTRIAIS DE MÁRMORES, GRANITOS E RAMOS AFINS;https://www.assimagra.pt/
INDÚSTRIA DE CIMENTOS, SA;https://www.ccip.pt/en/members/members/industria/cimpor-industria-de-cimentos-sa
ASSOCIAÇAO PORTUGUESA DE EMPRESAS DE ESTUDOS DE MERCADO E OPINIÃO;https://www.apodemo.pt/
COMPANHIA DE SEGUROS, SA;https://www.fidelidade.pt/PT/a-fidelidade/QuemSomos/Paginas/Quem%20Somos.aspx
ASSOCIAÇAO PORTUGUESA DE OSTEOPATAS;https://aost.pt/
PARQUE EXPO 98, SA;http://arquivomunicipal.cm-lisboa.pt/pt/acervo/arquivos-institucionais/parque-expo-98-sa/
EUROPA & C EMBALAGEM- EMPRESA PRODUTORA DE EMBALAGENS DE CARTÃO, SA;https://en.wikipedia.org/wiki/Europa
FERTILIZANTES, SA;https://www.adp-fertilizantes.pt/
ASSOCIAÇÃO PORTUGUESA DE ANALISTAS CLINICOS;https://www.apaclinicos.pt/
ASSOCIAÇAO PORTUGUESA DOS AGENTES ARTISTICOS;https://www.artway.pt/
ASSOCIAÇÃO PORTUGUESA DE ODONTOLOGIA;https://www.apho.pt/
ASSOCIAÇÃO NACIONAL DAS PEQUENAS E MÉDIAS EMPRESAS;https://www.anpme.pt/
ASSOCIAÇAO PORTUGUESA DE MEDICINA PRIVADA;http://aphp-pt.org/
ENTIDADE REGULADORA DOS SERVIÇOS ENERGÉTICOS (ERSE);https://www.erse.pt/
ASSOCIAÇAO DOS FABRICANTES DE ANÚNCIOS LUMINOSOS;http://bte.gep.msess.gov.pt/bte_documento.php?doc=11161
SOCIEDADE CENTRAL DE CERVEJAS E BEBIDAS, SA;https://www.centralcervejas.pt/
GESTÃO DA PRODUÇÃO DE ENERGIA, SA;https://www.dnb.com/business-directory/company-profiles.edp_-_gest%C3%A3o_da_produ%C3%A7%C3%A3o_de_energia_sa.fce79574cd5f61d5.html
ASSOCIAÇAO NACIONAL DOS VENDEDORES DE JORNAIS E LOTARIAS;https://empresite.jornaldenegocios.pt/ASSOCIACAO-NACIONAL-EMPRESAS-LOTARIA-OUTROS-JOGOS-APOSTA-ANELOJA.html
WEST PHARMA - PRODUÇÕES DE ESPECIALIDADES FARMACEUTICAS, SA;https://www.jaaqui.pt/empresa/west-pharma-producoes-de-especialidades-farmaceuticas-sa/detalhe/40384
METROPOLITANO DE LISBOA EP;https://www.metrolisboa.pt/
ASSOCIAÇÃO DOS ARMEIROS DE PORTUGAL;https://pt-pt.facebook.com/associacao.armeirosdeportugal
INSTITUTO NACIONAL DE ENGENHARIA TECNOLOGIA E INOVAÇÃO, IP;https://ineti.pt/
ASSOCIAÇAO PORTUGUESA DO ENSINO SUPERIOR PRIVADO;https://www.apesp.pt/
ASSOCIAÇAO DE AGENTES DE NAVEGAÇÃO;http://www.agepor.pt/
UNIÃO DOS FARMACÊUTICOS DE PORTUGAL;https://pt-pt.facebook.com/UniaoDosFarmaceuticosDePortugal
AI NAVAIS - ASSOCIAÇÃO DAS INDÚSTRIA NAVAIS;https://www.ain.pt/
ASSOCIAÇAO PORTUGUESA DE RADIODIFUSÃO;https://www.apradiodifusao.pt/
ASSOCIAÇAO PORTUGUESA DAS DISTRIBUIDORAS DE PUBLICAÇÕES;http://www.adifa.pt/
(APERF) ASSOCIAÇAO PORTUGUESA DE EMPRESAS DE CONSULTORIA EM RECURSOS HUMANOS E FORMAÇÃO;https://www.apesperh.pt/
ASSOCIAÇAO NACIONAL DE COMERCIANTES DE PRODUTOS ALIMENTARES;https://www.ancipa.pt/
ASSOCIAÇÃO DOS INDÚSTRIAIS DE BOLACHAS E AFINS;https://www.guianet.pt/en/aiba-associacao-dos-industriais-de-bolachas-e-afins-32586
ASSOCIAÇAO DE COMÉRCIO, INDÚSTRIA E SERVIÇOS DA PAREDE;https://empresite.jornaldenegocios.pt/ACIP-ASSOCIACAO-COMERCIO-INDUSTRIA-PAREDES.html
ASSOCIAÇAO PORTUGUESA DE CLINICAS PRIVADAS DE HEMODIÁLISE;https://agc.sg.mai.gov.pt/details?id=579047
ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DE TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÕES;https://www.aetice.pt/
ASSOCIAÇAO DOS EMPRESÁRIOS DA REGIÃO DA ERICEIRA;https://www.acism.pt/
ASSOCIAÇÃO PORTUGUESA DA INDÚSTRIA DE MOAGEM, MASSAS, BOLACHAS E CEREAIS DE PEQUENO-ALMOÇO - APIM;https://www.fipa.pt/fipa/associados-fipa
ASSOCIAÇAO DE PUBLICIDADE EXTERIOR DE PORTUGAL;http://www.get-fashion.com/
ASSOCIAÇAO PORTUGUESA DE COURIERS;https://www.yelp.com/biz/apoc-associa%C3%A7%C3%A3o-portuguesa-de-couriers-lisboa
ASSOCIAÇAO PORTUGUESA DE ESCOLAS DE CABELEIREIRO, ESTÉTICA E MASSAGEM;https://www.cen.pt/
ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DE FACTORING;http://www.alf.pt/en/in%C3%ADcio
ASSOCIAÇAO PORTUGUESA DE ÓLEOS E GORDURAS VEGETAIS, MARGARINAS E DERIVADOS;http://www.anigom.pt/
ASSOCIAÇAO PORTUGUESA DE PRODUTORES DE PLANTAS E FLORES NATURAIS;http://www.apppfn.pt/
ASSOCIAÇAO DOS INDÚSTRIAIS REFINADORES E EXTRACTORES DE SOJA;https://www.infotrustgo.pt/empresa/aires-associacao-dos-industriais-refinadores-e-extractores-de-soja
ASSOCIAÇAO DOS PRODUTORES/REALIZADORES DE FILMES PUBLICITÁRIOS;https://www.cineguiaportugal.pt/?c=246
ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DE BETÃO PRONTO;http://www.apeb.pt/
ASSOCIAÇAO NACIONAL DE ARMAZENISTAS,COMERCIANTES E IMPORTADORES DE CEREAIS E OLEAGINOSAS;https://portalnacional.com.pt/empresa/acico-associacao-nacional-de-armazenistas-comerciantes-e-importadores-de-cereais-e-oleaginosas-451290/
ASSOCIAÇAO DAS ESTETICISTAS DE PORTUGAL;https://pt-pt.facebook.com/pages/category/Nonprofit-Organization/Associacao-nacional-de-esteticismo-profissional-170992346278599/
ASSOCIAÇÃO PORTUGUESA DE BANCOS;https://www.apb.pt/
ASSOCIAÇAO PORTUGUESA DOS LABORATÓRIOS PRIVADOS DE ANÁLISES;https://www.anlc.pt/
ASSOCIAÇAO DE AGRICULTORES DE VILA FRANCA DE XIRA;https://pt-pt.facebook.com/assocagricvfx/
ASSOCIAÇAO NACIONAL DOS GROSSISTAS TRANSFORMADORES DE CARNES;https://www.apicarnes.pt/
ASSOCIAÇAO GROSSISTAS DE OVOS DE LISBOA;https://agc.sg.mai.gov.pt/details?id=576110
ASSOCIAÇAO PORTUGUESA DE MEDICINA ACUPUNCTURAL;https://www.spma.pt/a-acupuntura/
ASSOCIAÇAO PORTUGUESA DOS GELADEIROS ARTESANAIS;https://www.guianet.pt/en/artogel-associacao-portuguesa-de-geladeiros-artesanais-288881
ASSOCIAÇAO PORTUGUESA DE EMPRESAS DE DISTRIBUIÇÃO;http://aped.pt/
ASSOCIAÇAO DOS INDÚSTRIAIS DE HOTELARIA DE PORTUGAL;https://www.hoteis-portugal.pt/
CT MANUTENÇÃO MILITAR;http://purl.pt/22013
EMPRESA PÚBLICA MUNICIPAL DE ESTACIONAMENTO DE LISBOA, EM;https://www.emel.pt/pt/
INSTITUTO DE APOIO AS PEQUENAS E MÉDIAS EMPRESAS E AO INVESTIMENTO;https://www.iapmei.pt/
FUNDAÇÃO RICARDO ESPIRITO SANTO SILVA;https://www.fress.pt/
ASSOCIAÇÃO NACIONAL DOS GROSSISTAS DE TABACOS;https://empresite.jornaldenegocios.pt/ASSOCIACAO-NACIONAL-GROSSISTAS-TABACOS.html
ASSOCIAÇÃO DA INDÚSTRIA ALIMENTAR PELO FRIO;http://www.alif.pt/
ASSOCIAÇAO PORTUGUESA DE COMÉRCIO INTERNACIONAL;https://www.icc-portugal.com/
ASSOCIAÇAO DE MEDICINA PRIVADA;http://purl.pt/9161
UNIÃO PORTUGUESA DE GROSSISTAS, IMPORTADORES E EXPORTADORES DE TABACOS;https://rastreabilidadetabaco.incm.pt/pt
ASSOCIAÇAO DOS INDÚSTRIAIS DE ÓLEOS ESSENCIAIS;https://www.dnb.com/business-directory/company-profiles.associa%C3%A7%C3%A3o_dos_industriais_de_cosm%C3%A9tica_perfumaria_e_higiene_corporal_e_de_%C3%B3leos_essenciais.5a42d6539662e57a4f612b4bdea7d4d5.html
ASSOCIAÇAO NACIONAL DOS PROMOTORES IMOBILIÁRIOS;https://appii.pt/
SOC INTERBANCARIA DE SERVIÇOS;https://www.sibs.com/
ASSOCIAÇÃO PARA O ENSINO BENTO DE JESUS CARAÇA;https://epbjc.pt/
SOCARMAR EP;https://dre.pt/home/-/dre/220126/details/maximized
SOCIEDADE DE INVESTIMENTOS E CONSTRUÇÕES, SA;https://ranking-empresas.dinheirovivo.pt/BSSM-INVESTIMENTOS-IMOBILIARIOS-CONSTRUCOES
ASSOCIAÇAO PORTUGUESA DE EMPRESAS DE DIVERSÕES;https://empresite.jornaldenegocios.pt/ASSOCIACAO-PORTUGUESA-EMPRESAS-DIVERSOES.html
IMOBILIÁRIA E CONSTRUÇÕES, SA;https://empresite.jornaldenegocios.pt/MUZANGALA-GESTAO-IMOBILIARIA-CONSTRUCOES-LISBOA.html
EMPRESA DE GALVANIZAÇÃO, LDª;https://empresite.jornaldenegocios.pt/Actividade/GALVANIZACAO/
FEDERAÇÃO NACIONAL DAS ASSOCIAÇÕES DOS COMERCIANTES DE CARNES;https://aedl.pt/fnacc/
FARMACÊUTICA PORTUGUESA, LDª;https://www.atlasdasaude.pt/publico/content/bristol-myers-squibb-farmaceutica-portuguesa-lda
PETROQUÍMICA E GÁS DE PORTUGAL;https://galpgasnaturaldistribuicao.pt/Quem-somos/Hist%C3%B3ria
FIMPER SERVIÇOS FINANCEIROS, SA;https://www.finpartner.pt/
CIBA GEIGY PORTUGUESA, LDª;https://www.novartis.pt/sobre-nos/quem-somos/historia
BEIERSDORF PORTUGUESA , LDª;https://www.beiersdorf.pt/
ASSOCIAÇAO DOS COMERCIANTES DE MÁQUINAS E ACESSÓRIOS DO DISTRITO DE LISBOA;https://www.uacs.pt/conteudo/associacoes-integradas-protocoladas/associacao-comerciantes-maquinas-acessorios
FÁBRICA DE APARELHOS INDSUTRIAIS, LDª;https://empresite.jornaldenegocios.pt/FICO-CABLES-FABRICA-ACESSORIOS-EQUIPAMENTOS-INDUSTRIAIS.html
ASSOCIAÇAO DE MEDICINA NATURAL E BIOTERAPÊUTICA;https://pt-pt.facebook.com/amena13
UNIÃO INTERNACIONAL DE LABORATÓRIOS FARMACÊUTICOS, LDA E BOEHRINGER INGELHEIM LDA;https://unilfarma.pai.pt/
SOCIEDADE PORTUGUESA NOVEMBAL, SA;https://www.municipiosefreguesias.pt/entidade/161437/sociedade-portuguesa-novembal-sa
C. SANTOS - VEÍCULOS E PEÇAS, LDA;https://www.csantosvp.pt/
CONTROL DATA PORTUGUESA, SA;https://www.control.pt/
COMPANHIA PORTUGUESA RÁDIO MARCONI, SA;https://pt.wikipedia.org/wiki/Marconi_Comunica%C3%A7%C3%B5es_Internacionais
COOPERATIVA DISTRIBUIDORA FARMACÊUTICA;https://codigopostal.ciberforma.pt/dir/0/codifar-cooperativa-distribuidora-farmaceutica-c-r/
SOCIEDADE TÉCNICA HIDRÁULICA, SA;https://www.dnb.com/business-directory/company-profiles.CIMIANTO_-_SOCIEDADE_T%C3%89CNICA_DE_HIDRA%C3%9ALICA_SA.4c84fca7fd046db3c2cb65796834fea2.html
ASSOCIAÇÃO DOS INQUILINOS LISBONENSES, CRL;https://pt-br.facebook.com/associacaoinquilinoslisbonenses/
MINOR HOTELS PORTUGAL, SA;https://www.tivolihotels.com/en/about-tivoli
CTT EXPRESSO - SERVIÇOS POSTAIS E LOGISTICA, SA;https://www.ctt.pt/home/termos-condicoes/expresso-para-hoje
SOCIEDADE GESTORA DE FUNDOS DE PENSOES, SA;https://www.sgf.pt/
COMPANHIA PORTUGUESA DE SEGUROS DE VIDA SA;https://www.ocidental.pt/
OCIDENTAL COMPANHIA PORTUGUESA SEGURO, SA;https://www.ocidental.pt/
HANDLING DE PORTUGAL, SA;https://www.portway.pt/
SECURITAS DIRECT PORTUGAL, UNIPESSOAL LDA;https://www.securitasdirect.pt/empresa/contactos
SAHL, LDA (HOTEL LISBOA CENTRAL PARK);http://www.lcpark.com/
COMISSAO DE TRABALHADORES DA PARQUES DE SINTRA - MONTE DA LUA PARQUE DE MONSERRATE - SINTRA;http://www.pcp.pt/despedimentos-na-empresa-parques-de-sintra-monte-da-lua
AUTORIDADE DA CONCORRENCIA;http://www.concorrencia.pt/
OITANTE, SA;http://www.oitante.net/en
GESTAO PARTILHADA, E.P.E;https://www.beparlamento.net/extin%C3%A7%C3%A3o-da-mm-%E2%80%93-gest%C3%A3o-partilhada-epe
NOVO BANCO, SA;https://www.novobanco.pt/site/
FILDESIGN;https://fildesign.pt/
FEIRAS CONGRESSOS E EVENTOS, AE;https://www.dnb.com/business-directory/company-profiles.lisboa_feiras_congressos_e_eventos_-_fce-associa%C3%A7%C3%A3o_empresarial.df9d59dd6887e137.html
BNP PARIBAS SECURITIES SERVICES, SA;https://www.bnpparibas.pt/en/corporates-institutions/bnp-paribas-securities-services/
EMPRESA PÚBLICA DE URBANIZAÇÃO DE LISBOA;https://pt.wikipedia.org/wiki/Empresa_P%C3%BAblica_de_Urbaniza%C3%A7%C3%A3o_de_Lisboa
MATERNIDADE DR. ALFREDO DA COSTA (CENTRO HOSPITALAR DE LISBOA CENTRAL, E.P.E.);http://www.chlc.min-saude.pt/maternidade-dr-alfredo-da-costa/
OEIRAS VIVA - GESTÃO DE EQUIPAMENTOS CULTURAIS E DESPORTIVOS, EEM;https://www.oeirasviva.pt/
IMPRESA PUBLISHING, SA;http://www.impresa.pt/investor/analistas/2013-11-01-IMPRESA-PUBLISHING-S.A
TRANSPORTADORA NACIONAL DE CAMIONAGEM, SA;https://pt-pt.facebook.com/pages/category/Transportation-Service/Transportadora-Nacional-de-Camionagem-213877088658946/
ASSOCIAÇÃO NACIONAL DE TRANSPORTADORES PÚBLICAS RODOVIÁRIOS DE MERCADORIAS;https://antram.pt/
TABAQUEIRA II, S.A.(CANCELADA);https://www.ccip.pt/en/members/members/produtos-alimentares-bebidas-e-tabaco/tabaqueira-ii-s-a
ESSO PORTUGUESA, LDA;https://codigopostal.ciberforma.pt/dir/500099804/galp-comercializacao-portugal-lda/
PARTIDO SOCIALISTA;https://ps.pt/
DISTRIBUIÇAO ENERGIA, SA;https://www.edpdistribuicao.pt/en
MULTIFLOW, PRODUTOS DE HIGIENE E LIMPEZA, SA;https://codigopostal.ciberforma.pt/dir/507038134/multiflow-produtos-de-higiene-e-limpeza-s-a/
